date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2024-11-23 14:17:34,809,6805,1400,1594,1340,1543,7019,285,35,-213
2024-11-23 07:30:13,806,6411,991,1555,1383,1853,6639,0,38,-227
2024-11-23 01:30:05,790,5944,1182,1494,1382,2593,7477,-1,35,-1533
2024-11-22 19:25:33,816,8219,1230,1561,1373,2509,7527,-1,37,691
2024-11-22 13:00:10,815,8202,1238,1679,1370,2648,7997,205,39,204
2024-11-22 06:29:15,789,6726,1393,1642,1387,1808,7056,-3,37,-329
2024-11-21 23:47:19,834,6350,1155,1514,1380,879,5800,-3,38,550
2024-11-21 15:55:28,871,7622,1276,1548,1334,458,5677,127,37,1945
2024-11-21 09:29:28,838,7953,1114,1433,1359,2223,7207,179,37,745
2024-11-21 03:25:28,839,5828,1023,1526,1389,2152,6964,-2,35,-1136
2024-11-20 21:25:15,836,7568,1265,1501,1383,2285,7307,-2,36,261
2024-11-20 14:25:28,815,7358,1259,1608,1383,846,6303,353,35,1055
2024-11-20 08:25:16,812,7870,1154,1626,1390,2205,7332,83,39,538
2024-11-20 02:25:06,837,5813,953,1608,1391,2183,7009,-3,37,-1196
2024-11-19 20:25:27,968,7948,1337,1554,1386,1331,6614,-2,39,1333
2024-11-19 12:25:28,930,6181,1026,1435,1380,27,5550,711,38,630
2024-11-19 04:29:34,972,5919,1058,1466,1382,139,5053,-3,37,865
2024-11-18 22:30:26,1025,7049,1447,1669,1383,39,5613,-3,38,1435
2024-11-18 14:00:17,925,7257,1217,1473,1384,158,5813,617,35,1444
2024-11-18 06:57:32,1029,7091,1163,1691,1378,602,5907,-3,37,1184
2024-11-18 00:56:15,952,5594,1081,1546,1370,784,5767,-3,34,-172
2024-11-17 17:01:33,1007,6743,1174,1248,1367,485,5325,-1,36,1417
2024-11-17 10:00:18,928,5598,1054,1394,1317,329,5551,475,36,46
2024-11-17 04:00:02,969,5444,1087,1616,1368,346,5424,-3,38,20
2024-11-16 21:55:29,923,6876,1214,1555,1376,264,5369,-2,37,1507
2024-11-16 15:25:12,933,6463,1125,1532,1377,108,5389,274,37,1074
2024-11-16 03:14:20,966,5809,1047,1595,1378,839,5868,-2,37,-59
2024-11-15 19:00:25,1169,8166,1376,1626,1362,452,6028,-2,43,2138
2024-11-15 12:30:23,1060,7672,1200,1565,1349,193,5856,445,40,1816
2024-11-15 06:29:27,1063,6678,1068,1609,1375,26,5181,-2,40,1496
2024-11-15 00:29:28,882,6119,1092,1672,1370,10,5067,-2,42,1051
2024-11-14 17:16:38,778,8105,1408,1744,1334,8,5322,-1,43,2782
2024-11-14 11:18:20,799,7887,1499,1703,1335,-11,5625,229,43,2262
2024-11-14 04:55:03,747,5861,1071,1573,1381,84,4891,-2,35,970
2024-11-13 19:08:40,1008,8190,1578,1681,1356,119,5774,-1,31,2416
2024-11-13 12:08:10,769,7750,2025,1631,1347,110,6134,221,28,1616
2024-11-13 05:00:12,701,5899,1058,1526,1373,132,4827,-2,37,1072
2024-11-12 22:47:03,855,6721,1245,1604,1371,143,5262,-2,42,1458
2024-11-12 15:08:41,877,8120,2180,1688,1360,469,6670,52,41,1450
2024-11-12 09:08:32,934,8268,1829,1707,1370,552,6515,72,43,1752
2024-11-11 14:46:56,858,7924,1676,1671,1364,862,6647,169,43,1277
2024-11-11 08:49:21,838,8050,1620,1682,1380,1276,6949,77,42,1101
2024-11-11 01:55:33,809,5291,954,1610,1384,1999,6792,-3,38,-1501
2024-11-10 19:38:21,867,7068,1316,1616,1384,2206,7431,-2,42,-362
2024-11-10 12:59:57,876,5911,1006,1137,1386,1453,6268,368,40,-356
2024-11-10 06:47:31,879,5620,966,1602,1385,1420,6295,-1,40,-675
2024-11-10 00:46:47,878,5555,1169,1661,1383,1865,6996,-1,40,-1441
2024-11-09 18:29:55,858,7512,1343,1607,1383,1605,6845,-1,44,667
2024-11-09 12:17:15,879,6448,1375,1553,1381,1630,7268,406,40,-819
2024-11-09 05:46:53,833,5627,1055,1562,1384,1226,6103,-2,40,-476
2024-11-08 23:25:30,869,6136,1123,1555,1378,1535,6502,-3,38,-365
2024-11-08 16:16:15,849,6964,1246,1595,1378,154,5409,130,49,1554
2024-11-08 09:57:31,743,6510,1008,1530,1329,92,5634,879,50,876
2024-11-08 03:25:33,804,5749,1132,1625,1384,66,5060,-3,50,689
2024-11-07 21:20:28,901,7485,1372,1658,1367,181,5536,-2,49,1949
2024-11-07 13:56:11,801,6291,1124,1565,1328,57,5936,1006,51,354
2024-11-07 06:25:30,762,6658,1151,1613,1381,35,4995,-3,49,1662
2024-11-06 23:39:07,766,6247,1222,1613,1376,33,5057,-3,47,1190
2024-11-06 16:08:07,780,7106,1250,1598,1368,-13,5237,205,47,1868
2024-11-06 09:55:51,759,6783,1174,1567,1376,24,5830,879,47,953
2024-11-06 02:38:38,653,5643,1145,1543,1368,193,4947,-3,46,696
2024-11-05 20:38:38,788,7692,1652,1430,1360,56,5329,-2,44,2362
2024-11-05 12:47:10,668,6042,1067,1060,1358,85,5273,987,45,769
2024-11-05 05:56:25,665,6022,1116,1089,1367,822,5103,-2,42,918
2024-11-04 23:55:33,829,5996,1064,1057,1361,1746,6101,-2,44,-105
2024-11-04 17:38:04,1032,7828,1437,1067,1330,1245,6180,-1,47,1647
2024-11-04 04:47:11,761,5236,929,1038,1371,1501,5640,-2,41,-403
2024-11-03 22:47:23,872,5828,1235,1040,1371,261,4821,-1,41,1006
2024-11-03 14:16:28,761,5184,730,663,1373,175,4110,365,42,1074
2024-11-03 08:08:19,831,5443,976,611,1372,853,4748,52,42,695
2024-11-03 02:00:07,853,5145,986,1042,1374,1997,6302,-2,45,-1156
2024-11-02 20:00:30,867,6912,1274,1034,1403,2087,6705,-1,40,206
2024-11-02 12:55:15,761,5396,893,995,1403,729,5499,673,42,-102
2024-11-02 06:55:02,754,5663,1042,1007,1374,1674,5894,-1,42,-231
2024-11-02 00:56:17,756,5532,1017,999,1364,1490,5680,-1,51,-147
2024-11-01 17:17:19,889,7227,1404,981,1360,1236,5927,-1,52,1300
2024-11-01 10:31:13,855,6119,889,897,1321,199,4946,711,52,1173
2024-11-01 04:08:08,912,5254,1106,1023,1378,225,4710,-2,50,543
2024-10-31 21:37:57,894,6937,1629,1066,1370,10,5022,-2,52,1915
2024-10-31 14:16:24,802,6432,1191,1097,1351,22,5107,593,47,1324
2024-10-31 07:17:25,1009,6669,1408,1106,1384,39,5018,15,51,1651
2024-10-31 00:38:15,1035,5707,1175,1106,1377,27,4773,-2,52,934
2024-10-30 18:18:12,1024,7757,1762,1125,1377,-2,5341,0,54,2416
2024-10-30 11:30:04,989,6455,1215,1090,1345,-6,5428,741,51,1027
2024-10-30 04:55:18,1022,5535,1108,1066,1385,36,4670,-3,53,865
2024-10-29 22:38:07,997,6375,1598,1093,1369,67,5187,-2,52,1188
2024-10-29 16:26:05,1041,6890,1351,1084,1317,141,5075,93,50,1815
2024-10-29 09:31:23,1001,6783,1353,1077,1337,312,5682,534,51,1100
2024-10-29 03:00:32,990,5367,1019,1059,1379,699,5197,-3,51,169
2024-10-28 20:38:18,937,7407,1568,1048,1370,442,5420,-2,53,1987
2024-10-28 13:38:15,803,6138,1380,1086,1366,169,5841,973,48,296
2024-10-28 06:46:17,795,6052,1282,1096,1385,641,5250,-2,44,802
2024-10-28 00:47:06,770,5006,990,1045,1386,858,5090,-3,43,-84
2024-10-27 18:47:33,811,6568,1120,1032,1393,1212,5618,-1,48,950
2024-10-27 11:59:29,802,4280,1054,1052,1380,446,5603,818,49,-1322
2024-10-27 05:39:09,800,5228,822,1090,1388,552,4703,-2,51,525
2024-10-27 00:38:10,788,5369,1026,1071,1387,468,4806,-2,52,562
2024-10-26 18:29:06,781,6420,1638,1015,1387,202,5084,2,55,1335
2024-10-26 12:17:21,792,4794,838,1027,1383,14,4950,840,52,-156
2024-10-26 06:17:15,792,5659,1206,1185,1382,13,4632,-2,54,1026
2024-10-25 23:55:14,787,6103,1522,1096,1377,14,4850,-3,55,1253
2024-10-25 16:30:33,823,6110,1275,1000,1364,17,5149,608,55,960
2024-10-25 10:20:11,821,6711,1611,1129,1363,28,5720,710,55,991
2024-10-25 03:08:31,804,5473,1019,1117,1386,95,4477,-3,58,996
2024-10-24 18:30:22,852,7391,1740,1112,1369,262,5403,-1,62,1987
2024-10-24 12:00:09,749,6155,1299,1008,1338,474,5777,850,56,377
2024-10-24 05:25:09,786,5696,1031,1093,1385,1212,5570,-3,60,126
2024-10-23 23:08:29,1064,6265,1388,1024,1382,1111,6037,-2,58,227
2024-10-23 15:47:17,1000,5959,1045,942,1381,245,5555,884,54,404
2024-10-23 09:38:34,983,6933,1673,1020,1345,144,5776,529,58,1156
2024-10-23 03:26:13,939,5402,885,945,1385,520,4727,-2,53,674
2024-10-22 20:33:14,964,7687,1830,1063,1381,487,5806,-2,54,1880
2024-10-22 12:39:17,780,5582,1199,946,1335,77,5638,1224,51,-56
2024-10-22 04:55:28,795,5559,1130,1099,1381,49,4505,-3,49,1053
2024-10-21 22:46:32,739,6505,1804,1089,1370,83,5138,-3,50,1367
2024-10-21 14:25:19,524,5585,1117,932,1328,81,5228,1189,52,357
2024-10-21 07:11:10,631,6739,1640,1108,1371,115,4917,-3,52,1822
2024-10-21 00:38:34,614,5136,1072,1025,1374,95,4231,-3,51,905
2024-10-20 16:38:28,549,4849,994,908,1375,97,4421,442,52,428
2024-10-20 10:38:22,573,4571,1354,970,1370,146,5164,695,54,-593
2024-10-20 03:38:17,607,4953,1108,1033,1368,147,4318,-2,55,635
2024-10-19 21:08:33,608,6870,2021,1123,1364,223,5398,-2,57,1472
2024-10-19 13:08:05,602,4822,1116,1017,1350,359,5361,858,56,-538
2024-10-19 06:37:56,607,5617,1341,1089,1379,477,4948,-1,54,669
2024-10-19 00:37:57,800,5652,1603,1094,1368,300,5221,-2,55,430
2024-10-18 16:47:10,763,6056,1483,938,1360,355,5562,606,54,493
2024-10-18 10:46:49,738,5998,1441,946,1353,596,6116,983,54,-118
2024-10-18 03:46:25,823,5211,1298,981,1363,855,5371,-2,51,-159
2024-10-17 21:30:20,769,7223,1927,943,1372,1309,6372,-1,52,851
2024-10-17 15:16:20,709,5645,1252,966,1350,1809,7134,995,51,-1489
2024-10-17 08:17:03,781,7024,1948,1049,1376,2229,7522,67,56,-497
2024-10-17 02:08:31,826,5177,1340,985,1370,835,5403,-2,48,-226
2024-10-16 19:59:35,836,7489,2265,1099,1340,900,6518,-1,52,970
2024-10-16 13:47:07,762,5880,1040,1002,1295,1251,6127,722,53,-247
2024-10-16 07:47:16,818,6762,2617,1032,1036,1179,6753,0,52,8
2024-10-16 01:17:28,757,5310,1274,965,1027,1294,5376,-2,47,-65
2024-10-15 19:08:10,837,7517,2426,1492,701,233,5743,0,52,1773
2024-10-15 12:47:34,732,6041,1774,988,687,48,5076,791,52,964
2024-10-15 05:47:06,731,5373,1342,1008,682,65,3877,-2,49,1495
2024-10-14 23:46:18,692,6583,1975,984,1426,104,5282,48,50,1300
2024-10-14 16:47:16,664,5501,1316,967,685,3,4256,565,50,1245
2024-10-14 10:47:20,624,5521,1406,828,685,387,4665,683,49,855
2024-10-14 04:46:42,674,4570,1183,899,697,1089,4592,-2,45,-21
2024-10-13 22:46:30,673,5429,1601,907,703,543,4477,-1,49,951
2024-10-13 15:38:38,617,4226,930,833,703,181,3793,477,49,432
2024-10-13 09:25:30,715,4992,1038,916,703,228,3915,265,48,1076
2024-10-13 02:25:40,705,4796,861,892,706,1044,4260,-2,52,536
2024-10-12 20:25:30,692,6653,2276,1065,700,1619,6428,-1,56,225
2024-10-12 14:16:15,715,5364,1356,914,702,2089,6212,388,49,-856
2024-10-12 08:17:31,721,5822,1694,988,704,2060,6274,39,52,-451
2024-10-12 02:17:06,718,5077,1274,967,703,1128,4847,-2,57,230
2024-10-11 20:20:21,715,7098,2082,1486,698,181,5240,-1,57,1858
2024-10-11 13:59:15,791,6063,1190,1340,704,193,4871,592,56,1191
2024-10-11 07:46:21,845,6399,1714,1425,699,79,4839,6,55,1560
2024-10-11 01:47:43,832,5187,1174,1368,700,195,4321,-3,54,865
2024-10-10 19:08:09,855,7142,1780,1411,1379,222,5711,1,56,1431
2024-10-10 13:08:02,821,5318,1219,1269,1365,256,6114,1123,58,-796
2024-10-10 07:08:36,829,6383,1421,1391,1391,1092,6195,-2,53,187
2024-10-10 01:08:43,833,5379,1025,1306,1377,1197,5789,-3,52,-410
2024-10-09 18:30:08,842,6797,1730,1364,1378,638,6026,15,55,771
2024-10-09 11:55:37,754,5854,1259,1142,1325,1461,6863,864,52,-1008
2024-10-09 05:55:23,837,5528,1113,1337,1387,1576,6304,-2,55,-776
2024-10-08 23:47:04,751,5527,1299,1287,1383,1410,6186,-2,56,-659
2024-10-08 17:38:15,776,6372,1533,1254,1381,186,5423,237,54,948
2024-10-08 10:38:12,787,5795,1343,1301,1363,201,5898,842,51,-103
2024-10-08 04:30:17,832,5158,1180,1417,1384,300,5162,-1,49,-3
2024-10-07 22:30:32,798,6299,1610,1428,1382,151,5424,-2,51,874
2024-10-07 15:00:24,759,5606,1222,856,1317,275,5239,756,50,367
2024-10-07 08:26:12,870,6803,1631,941,1382,1220,6221,115,47,582
2024-10-07 02:25:18,768,4575,1262,855,1379,1102,5408,-3,43,-832
2024-10-06 20:20:10,837,6370,1834,1029,1380,335,5479,-3,46,890
2024-10-06 13:56:17,793,4958,1012,891,1376,56,4520,341,48,437
2024-10-06 07:55:43,797,5006,1474,918,1379,91,4720,3,45,286
2024-10-06 01:47:05,744,4883,1286,915,1375,440,4804,-3,45,79
2024-10-05 19:47:27,877,6904,2076,1429,1382,258,6101,-2,55,802
2024-10-05 13:30:25,796,5625,1542,1296,1377,-1,5480,411,56,144
2024-10-05 07:29:42,806,5537,1646,1335,1377,117,5350,0,55,187
2024-10-05 01:30:26,833,5208,1474,1365,1375,321,5423,-2,56,-214
2024-10-04 19:25:18,670,7237,2078,1479,1365,728,6383,-2,57,854
2024-10-04 13:25:28,814,6175,1562,1314,1333,1088,6781,614,53,-605
2024-10-04 07:16:27,849,6388,1916,1425,1378,1371,7006,-1,57,-618
2024-10-04 01:17:14,867,5289,1346,1391,1377,1530,6552,-2,53,-1262
2024-10-03 19:00:35,851,6956,1882,1406,1373,1065,6664,-1,56,292
2024-10-03 12:47:38,768,5620,1381,1173,1334,766,6494,1015,53,-874
2024-10-03 06:47:32,846,6019,1369,1361,1380,747,5755,-2,53,263
2024-10-03 00:46:13,790,5358,1386,1388,1366,258,5238,-3,51,119
2024-10-02 18:25:15,846,6595,1689,1319,1363,60,5380,46,55,1215
2024-10-02 11:00:27,783,5671,1409,1253,1365,504,6324,958,50,-653
2024-10-02 04:26:15,823,5123,1211,1342,1373,2117,6920,-2,54,-1796
2024-10-01 22:26:34,831,6250,1780,1369,1375,2413,7816,-3,49,-1565
2024-10-01 16:25:27,697,5624,1306,941,1372,2299,7279,611,54,-1654
2024-10-01 10:26:17,839,6307,1545,901,1364,2539,7797,549,56,-1490
2024-10-01 04:25:32,838,5000,917,874,1368,2456,6507,-2,54,-1506
2024-09-30 22:27:21,838,6182,1809,951,1359,2623,7632,-3,55,-1450
2024-09-30 15:30:32,836,6240,1252,868,1348,2579,7345,403,57,-1105
2024-09-30 09:30:15,875,6648,1776,903,1342,2537,7640,149,55,-991
2024-09-30 03:29:15,784,4457,880,868,1369,2486,6461,-4,50,-2004
2024-09-29 21:30:09,737,5924,1819,862,1373,2103,6942,-3,49,-1018
2024-09-29 14:25:20,755,5557,1272,851,1367,536,4955,109,50,602
2024-09-29 08:09:31,754,5009,1688,884,1371,291,5084,28,52,-74
2024-09-29 01:59:41,743,4851,1329,909,1370,471,4873,-3,51,-22
2024-09-28 18:48:35,766,6071,1651,883,1370,1146,5879,9,52,192
2024-09-28 12:46:09,721,4667,924,783,1375,592,5573,1110,52,-905
2024-09-28 06:08:04,716,5131,936,868,1367,1098,5040,-2,55,90
2024-09-28 00:10:03,780,5485,1397,944,1355,1505,6057,-2,52,-571
2024-09-27 16:08:41,693,5542,1191,765,1351,1358,6278,861,55,-735
2024-09-27 09:56:16,796,5966,1575,879,1314,424,5752,713,48,214
2024-09-27 03:08:19,744,5007,1068,853,1367,1179,5286,-3,52,-278
2024-09-26 21:09:17,895,7002,1644,1295,1355,1324,6571,0,56,430
2024-09-26 13:17:27,809,5453,1134,998,1317,311,5718,1091,54,-264
2024-09-26 07:08:30,946,6272,1391,1289,1366,358,5404,-2,54,868
2024-09-26 00:55:15,872,5184,1318,1238,1355,683,5516,-3,54,-332
2024-09-25 17:19:24,882,6433,1315,1186,1355,427,5497,274,51,936
2024-09-25 11:00:30,832,5742,1350,1209,1356,173,5821,841,52,-79
2024-09-25 04:47:04,919,5125,1069,1273,1361,122,4801,-3,52,324
2024-09-24 22:48:32,918,5911,1678,1237,1367,448,5702,-4,55,208
2024-09-24 14:56:33,744,5312,1197,1179,1364,306,5975,1130,53,-662
2024-09-24 08:47:21,787,6201,1365,1302,1358,79,5336,378,59,865
2024-09-24 02:46:17,843,4917,1294,1312,1358,27,4888,-3,56,28
2024-09-23 18:56:03,896,6536,1772,1273,1357,37,5437,33,55,1099
2024-09-23 12:56:11,755,5043,1175,1160,1346,53,5711,1163,55,-667
2024-09-23 06:30:08,592,5290,1435,1283,1362,605,5322,-3,45,-31
2024-09-23 00:25:22,584,4724,1246,1189,1358,480,4901,-4,46,-177
2024-09-22 16:09:15,402,4091,922,441,1310,150,4018,745,45,72
2024-09-22 09:09:08,479,4420,1335,460,1362,253,4347,408,47,72
2024-09-22 02:56:21,513,4497,1218,471,1364,346,3955,-4,45,542
2024-09-21 18:55:14,722,5828,1770,759,1363,261,4965,35,45,863
2024-09-21 12:09:31,595,4177,941,683,1359,574,5297,1088,47,-1119
2024-09-21 06:08:08,769,4992,1378,853,1363,1064,5486,-3,50,-493
2024-09-20 23:57:30,669,5269,1543,1232,1358,1111,5962,-3,49,-693
2024-09-20 17:51:52,761,5947,1513,1284,1360,1177,6499,320,53,-552
2024-09-20 10:55:18,634,5277,1283,1156,1358,1668,6986,833,52,-1709
2024-09-20 04:55:06,707,4931,1198,1359,1361,1879,6549,-3,46,-1618
2024-09-19 22:39:33,686,5886,1639,1316,1357,1820,6861,-4,45,-974
2024-09-19 16:16:53,689,5811,1320,1017,1320,1278,6044,372,45,-232
2024-09-19 08:47:05,736,6416,1704,1411,1363,1203,6792,311,46,-376
2024-09-19 02:26:04,683,4995,1190,1243,1357,1611,6129,-3,46,-1133
2024-09-18 19:47:17,775,7035,1775,1321,1353,673,5947,-3,46,1087
2024-09-18 11:26:41,684,5763,1560,1269,1357,411,6006,681,42,-243
2024-09-18 05:00:13,729,5055,1053,1353,1359,807,5338,-3,36,-283
2024-09-17 22:59:47,672,5756,1505,1391,1359,393,5375,-3,53,380
2024-09-17 15:15:20,636,5495,1062,1215,1354,568,5615,728,50,-120
2024-09-17 08:09:11,752,6337,1493,1367,1354,510,5668,116,55,668
2024-09-17 01:47:49,674,5094,1003,1344,1357,673,5101,-3,51,-7
2024-09-16 18:38:30,725,6325,1416,1205,1353,130,4986,100,52,1339
2024-09-16 12:38:29,634,5526,962,1023,1341,488,5328,827,50,197
2024-09-16 06:38:41,721,5407,978,1183,1365,1222,5513,-3,46,-105
2024-09-16 00:39:32,762,4701,1023,1067,1363,605,4863,-3,43,-162
2024-09-15 17:59:56,822,5275,991,883,1364,638,5009,267,41,265
2024-09-15 10:25:38,741,4313,608,646,1354,181,4336,766,36,-23
2024-09-15 04:26:26,826,4677,684,792,1353,1093,4779,-3,35,-101
2024-09-14 22:25:15,746,5518,987,731,1343,1213,5061,-3,42,457
2024-09-14 15:09:48,770,5046,619,635,1310,1067,4825,382,39,220
2024-09-14 09:00:45,763,5516,932,749,1350,1092,5012,82,40,504
2024-09-14 03:00:25,835,5071,708,772,1352,1643,5358,-3,46,-286
2024-09-13 20:31:08,874,7167,1424,1184,1353,1850,6748,-3,47,418
2024-09-13 14:25:53,790,6082,853,1157,1353,1121,6066,745,45,15
2024-09-13 08:26:00,838,6377,1171,1148,1351,118,4932,241,44,1444
2024-09-13 02:25:38,827,5188,1082,1228,1350,182,4713,-3,44,474
2024-09-12 13:47:22,731,5732,1148,1073,1290,211,5445,945,40,286
2024-09-12 07:47:35,836,6384,1198,1137,1349,437,5032,25,41,1351
2024-09-12 01:47:21,875,5282,1067,1141,1339,287,4753,1,39,529
2024-09-11 18:38:53,841,6568,1358,1055,1333,206,4876,40,42,1691
2024-09-11 12:29:29,801,6755,1176,1056,1304,648,5251,220,38,1504
2024-09-11 06:25:50,791,5673,1079,1047,1351,262,4578,-3,42,1095
2024-09-11 00:26:07,838,5464,1126,1054,1332,253,4647,-3,43,817
2024-09-10 16:47:41,792,6602,1321,1083,1279,386,5085,185,33,1516
2024-09-10 10:29:20,622,6451,1051,1016,1303,63,4524,426,40,1926
2024-09-10 04:25:21,780,5028,1075,1079,1349,68,4394,-3,42,633
2024-09-09 22:25:24,793,6245,1314,1067,1334,348,4897,-4,43,1347
2024-09-09 15:00:08,670,5619,1015,981,1307,91,5152,1043,41,467
2024-09-09 08:25:22,717,6153,1030,1111,1346,219,4796,329,40,1357
2024-09-09 02:26:43,704,4543,1004,1142,1342,176,4406,-3,39,136
2024-09-08 18:46:23,690,5516,1207,697,1343,353,4470,134,40,1045
2024-09-08 12:46:49,631,3785,531,543,1345,787,5100,1223,37,-1314
2024-09-08 06:46:39,688,4569,728,672,1330,1398,4855,-2,39,-286
